BisBasQ,BisBasResp,ExpEnd,ExpStart,StudyID,TimeEnd,TimeStart,Feedback,population,subject
bisbas-24,2,1.60E+12,1.60E+12,LWPCtufb:,2284173.135,2067452.575,nofb,1,316
bisbas-1,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.07,3528813.025,nofb,1,317
bisbas-2,2,1.60E+12,1.60E+12,LWPCtufb:,3795847.265,3528813.025,nofb,1,317
bisbas-3,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.285,3528813.025,nofb,1,317
bisbas-4,2,1.60E+12,1.60E+12,LWPCtufb:,3795847.31,3528813.025,nofb,1,317
bisbas-5,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.355,3528813.025,nofb,1,317
bisbas-6,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.375,3528813.025,nofb,1,317
bisbas-7,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.405,3528813.025,nofb,1,317
bisbas-8,2,1.60E+12,1.60E+12,LWPCtufb:,3795847.42,3528813.025,nofb,1,317
bisbas-9,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.445,3528813.025,nofb,1,317
bisbas-10,2,1.60E+12,1.60E+12,LWPCtufb:,3795847.475,3528813.025,nofb,1,317
bisbas-11,2,1.60E+12,1.60E+12,LWPCtufb:,3795847.495,3528813.025,nofb,1,317
bisbas-12,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.565,3528813.025,nofb,1,317
bisbas-13,2,1.60E+12,1.60E+12,LWPCtufb:,3795847.605,3528813.025,nofb,1,317
bisbas-14,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.64,3528813.025,nofb,1,317
bisbas-15,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.68,3528813.025,nofb,1,317
bisbas-16,3,1.60E+12,1.60E+12,LWPCtufb:,3795847.755,3528813.025,nofb,1,317
bisbas-17,2,1.60E+12,1.60E+12,LWPCtufb:,3795847.79,3528813.025,nofb,1,317
bisbas-18,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.825,3528813.025,nofb,1,317
bisbas-19,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.89,3528813.025,nofb,1,317
bisbas-20,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.92,3528813.025,nofb,1,317
bisbas-21,2,1.60E+12,1.60E+12,LWPCtufb:,3795847.945,3528813.025,nofb,1,317
bisbas-22,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.97,3528813.025,nofb,1,317
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,3795847.99,3528813.025,nofb,1,317
bisbas-24,1,1.60E+12,1.60E+12,LWPCtufb:,3795848.005,3528813.025,nofb,1,317
bisbas-1,2,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-2,3,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-3,3,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-4,2,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-5,2,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-6,3,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-7,2,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-8,4,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-9,3,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-10,3,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-11,3,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-12,2,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-13,4,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-14,2,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-15,4,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-16,3,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-17,3,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-18,3,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-19,2,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-20,3,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-21,3,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-22,3,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-23,2,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-24,2,1.60E+12,1.60E+12,LWPCtufb:,1874781,1646086,nofb,1,318
bisbas-1,1,1.60E+12,1.60E+12,LWPCtufb:,2427657.745,2210262.97,nofb,1,319
bisbas-2,3,1.60E+12,1.60E+12,LWPCtufb:,2427658.19,2210262.97,nofb,1,319
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,2427658.23,2210262.97,nofb,1,319
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,2427658.26,2210262.97,nofb,1,319
bisbas-5,1,1.60E+12,1.60E+12,LWPCtufb:,2427658.33,2210262.97,nofb,1,319
bisbas-6,1,1.60E+12,1.60E+12,LWPCtufb:,2427658.355,2210262.97,nofb,1,319
bisbas-7,2,1.60E+12,1.60E+12,LWPCtufb:,2427658.385,2210262.97,nofb,1,319
bisbas-8,2,1.60E+12,1.60E+12,LWPCtufb:,2427658.46,2210262.97,nofb,1,319
bisbas-9,2,1.60E+12,1.60E+12,LWPCtufb:,2427658.495,2210262.97,nofb,1,319
bisbas-10,3,1.60E+12,1.60E+12,LWPCtufb:,2427658.53,2210262.97,nofb,1,319
bisbas-11,4,1.60E+12,1.60E+12,LWPCtufb:,2427658.57,2210262.97,nofb,1,319
bisbas-12,2,1.60E+12,1.60E+12,LWPCtufb:,2427658.605,2210262.97,nofb,1,319
bisbas-13,1,1.60E+12,1.60E+12,LWPCtufb:,2427658.64,2210262.97,nofb,1,319
bisbas-14,2,1.60E+12,1.60E+12,LWPCtufb:,2427658.68,2210262.97,nofb,1,319
bisbas-15,4,1.60E+12,1.60E+12,LWPCtufb:,2427658.72,2210262.97,nofb,1,319
bisbas-16,2,1.60E+12,1.60E+12,LWPCtufb:,2427658.765,2210262.97,nofb,1,319
bisbas-17,1,1.60E+12,1.60E+12,LWPCtufb:,2427658.815,2210262.97,nofb,1,319
bisbas-18,1,1.60E+12,1.60E+12,LWPCtufb:,2427658.86,2210262.97,nofb,1,319
bisbas-19,2,1.60E+12,1.60E+12,LWPCtufb:,2427658.91,2210262.97,nofb,1,319
bisbas-20,3,1.60E+12,1.60E+12,LWPCtufb:,2427658.96,2210262.97,nofb,1,319
bisbas-21,2,1.60E+12,1.60E+12,LWPCtufb:,2427659.015,2210262.97,nofb,1,319
bisbas-22,4,1.60E+12,1.60E+12,LWPCtufb:,2427659.065,2210262.97,nofb,1,319
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,2427659.125,2210262.97,nofb,1,319
bisbas-24,1,1.60E+12,1.60E+12,LWPCtufb:,2427659.185,2210262.97,nofb,1,319
bisbas-1,1,1.60E+12,1.60E+12,LWPCtufb:,2247144.4,2006878.325,nofb,1,320
bisbas-2,4,1.60E+12,1.60E+12,LWPCtufb:,2247144.57,2006878.325,nofb,1,320
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,2247144.585,2006878.325,nofb,1,320
bisbas-4,2,1.60E+12,1.60E+12,LWPCtufb:,2247144.595,2006878.325,nofb,1,320
bisbas-5,2,1.60E+12,1.60E+12,LWPCtufb:,2247144.625,2006878.325,nofb,1,320
bisbas-6,3,1.60E+12,1.60E+12,LWPCtufb:,2247144.635,2006878.325,nofb,1,320
bisbas-7,2,1.60E+12,1.60E+12,LWPCtufb:,2247144.645,2006878.325,nofb,1,320
bisbas-8,1,1.60E+12,1.60E+12,LWPCtufb:,2247144.655,2006878.325,nofb,1,320
bisbas-9,3,1.60E+12,1.60E+12,LWPCtufb:,2247144.665,2006878.325,nofb,1,320
bisbas-10,3,1.60E+12,1.60E+12,LWPCtufb:,2247144.68,2006878.325,nofb,1,320
bisbas-11,1,1.60E+12,1.60E+12,LWPCtufb:,2247144.69,2006878.325,nofb,1,320
bisbas-12,3,1.60E+12,1.60E+12,LWPCtufb:,2247144.705,2006878.325,nofb,1,320
bisbas-13,1,1.60E+12,1.60E+12,LWPCtufb:,2247144.72,2006878.325,nofb,1,320
bisbas-14,2,1.60E+12,1.60E+12,LWPCtufb:,2247144.73,2006878.325,nofb,1,320
bisbas-15,3,1.60E+12,1.60E+12,LWPCtufb:,2247144.75,2006878.325,nofb,1,320
bisbas-16,2,1.60E+12,1.60E+12,LWPCtufb:,2247144.765,2006878.325,nofb,1,320
bisbas-17,2,1.60E+12,1.60E+12,LWPCtufb:,2247144.78,2006878.325,nofb,1,320
bisbas-18,2,1.60E+12,1.60E+12,LWPCtufb:,2247144.795,2006878.325,nofb,1,320
bisbas-19,1,1.60E+12,1.60E+12,LWPCtufb:,2247144.815,2006878.325,nofb,1,320
bisbas-20,3,1.60E+12,1.60E+12,LWPCtufb:,2247144.835,2006878.325,nofb,1,320
bisbas-21,4,1.60E+12,1.60E+12,LWPCtufb:,2247144.855,2006878.325,nofb,1,320
bisbas-22,3,1.60E+12,1.60E+12,LWPCtufb:,2247144.875,2006878.325,nofb,1,320
bisbas-23,2,1.60E+12,1.60E+12,LWPCtufb:,2247144.9,2006878.325,nofb,1,320
bisbas-24,1,1.60E+12,1.60E+12,LWPCtufb:,2247144.92,2006878.325,nofb,1,320
bisbas-1,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.145,2060322.63,nofb,1,321
bisbas-2,3,1.60E+12,1.60E+12,LWPCtufb:,2273113.335,2060322.63,nofb,1,321
bisbas-3,4,1.60E+12,1.60E+12,LWPCtufb:,2273113.35,2060322.63,nofb,1,321
bisbas-4,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.365,2060322.63,nofb,1,321
bisbas-5,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.39,2060322.63,nofb,1,321
bisbas-6,3,1.60E+12,1.60E+12,LWPCtufb:,2273113.4,2060322.63,nofb,1,321
bisbas-7,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.415,2060322.63,nofb,1,321
bisbas-8,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.425,2060322.63,nofb,1,321
bisbas-9,3,1.60E+12,1.60E+12,LWPCtufb:,2273113.44,2060322.63,nofb,1,321
bisbas-10,3,1.60E+12,1.60E+12,LWPCtufb:,2273113.45,2060322.63,nofb,1,321
bisbas-11,3,1.60E+12,1.60E+12,LWPCtufb:,2273113.465,2060322.63,nofb,1,321
bisbas-12,3,1.60E+12,1.60E+12,LWPCtufb:,2273113.48,2060322.63,nofb,1,321
bisbas-13,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.495,2060322.63,nofb,1,321
bisbas-14,3,1.60E+12,1.60E+12,LWPCtufb:,2273113.51,2060322.63,nofb,1,321
bisbas-15,3,1.60E+12,1.60E+12,LWPCtufb:,2273113.525,2060322.63,nofb,1,321
bisbas-16,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.54,2060322.63,nofb,1,321
bisbas-17,3,1.60E+12,1.60E+12,LWPCtufb:,2273113.635,2060322.63,nofb,1,321
bisbas-18,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.655,2060322.63,nofb,1,321
bisbas-19,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.675,2060322.63,nofb,1,321
bisbas-20,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.69,2060322.63,nofb,1,321
bisbas-21,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.71,2060322.63,nofb,1,321
bisbas-22,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.73,2060322.63,nofb,1,321
bisbas-23,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.75,2060322.63,nofb,1,321
bisbas-24,2,1.60E+12,1.60E+12,LWPCtufb:,2273113.77,2060322.63,nofb,1,321
bisbas-1,1,1.60E+12,1.60E+12,LWPCtufb:,2664840.065,2452139.46,nofb,1,322
bisbas-2,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.325,2452139.46,nofb,1,322
bisbas-3,3,1.60E+12,1.60E+12,LWPCtufb:,2664840.345,2452139.46,nofb,1,322
bisbas-4,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.365,2452139.46,nofb,1,322
bisbas-5,1,1.60E+12,1.60E+12,LWPCtufb:,2664840.41,2452139.46,nofb,1,322
bisbas-6,1,1.60E+12,1.60E+12,LWPCtufb:,2664840.42,2452139.46,nofb,1,322
bisbas-7,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.435,2452139.46,nofb,1,322
bisbas-8,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.46,2452139.46,nofb,1,322
bisbas-9,1,1.60E+12,1.60E+12,LWPCtufb:,2664840.475,2452139.46,nofb,1,322
bisbas-10,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.495,2452139.46,nofb,1,322
bisbas-11,3,1.60E+12,1.60E+12,LWPCtufb:,2664840.515,2452139.46,nofb,1,322
bisbas-12,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.535,2452139.46,nofb,1,322
bisbas-13,3,1.60E+12,1.60E+12,LWPCtufb:,2664840.555,2452139.46,nofb,1,322
bisbas-14,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.58,2452139.46,nofb,1,322
bisbas-15,3,1.60E+12,1.60E+12,LWPCtufb:,2664840.595,2452139.46,nofb,1,322
bisbas-16,3,1.60E+12,1.60E+12,LWPCtufb:,2664840.62,2452139.46,nofb,1,322
bisbas-17,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.645,2452139.46,nofb,1,322
bisbas-18,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.665,2452139.46,nofb,1,322
bisbas-19,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.695,2452139.46,nofb,1,322
bisbas-20,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.72,2452139.46,nofb,1,322
bisbas-21,1,1.60E+12,1.60E+12,LWPCtufb:,2664840.745,2452139.46,nofb,1,322
bisbas-22,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.775,2452139.46,nofb,1,322
bisbas-23,2,1.60E+12,1.60E+12,LWPCtufb:,2664840.805,2452139.46,nofb,1,322
bisbas-24,3,1.60E+12,1.60E+12,LWPCtufb:,2664840.835,2452139.46,nofb,1,322
bisbas-1,2,1.60E+12,1.60E+12,LWPCtufb:,2211191.94,1943207.19,nofb,1,323
bisbas-2,3,1.60E+12,1.60E+12,LWPCtufb:,2211192.07,1943207.19,nofb,1,323
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,2211192.08,1943207.19,nofb,1,323
bisbas-4,2,1.60E+12,1.60E+12,LWPCtufb:,2211192.085,1943207.19,nofb,1,323
bisbas-5,2,1.60E+12,1.60E+12,LWPCtufb:,2211192.105,1943207.19,nofb,1,323
bisbas-6,3,1.60E+12,1.60E+12,LWPCtufb:,2211192.115,1943207.19,nofb,1,323
bisbas-7,2,1.60E+12,1.60E+12,LWPCtufb:,2211192.12,1943207.19,nofb,1,323
bisbas-8,3,1.60E+12,1.60E+12,LWPCtufb:,2211192.135,1943207.19,nofb,1,323
bisbas-9,1,1.60E+12,1.60E+12,LWPCtufb:,2211192.14,1943207.19,nofb,1,323
bisbas-10,3,1.60E+12,1.60E+12,LWPCtufb:,2211192.15,1943207.19,nofb,1,323
bisbas-11,2,1.60E+12,1.60E+12,LWPCtufb:,2211192.155,1943207.19,nofb,1,323
bisbas-12,3,1.60E+12,1.60E+12,LWPCtufb:,2211192.165,1943207.19,nofb,1,323
bisbas-13,3,1.60E+12,1.60E+12,LWPCtufb:,2211192.175,1943207.19,nofb,1,323
bisbas-14,1,1.60E+12,1.60E+12,LWPCtufb:,2211192.185,1943207.19,nofb,1,323
bisbas-15,4,1.60E+12,1.60E+12,LWPCtufb:,2211192.19,1943207.19,nofb,1,323
bisbas-16,3,1.60E+12,1.60E+12,LWPCtufb:,2211192.205,1943207.19,nofb,1,323
bisbas-17,3,1.60E+12,1.60E+12,LWPCtufb:,2211192.215,1943207.19,nofb,1,323
bisbas-18,2,1.60E+12,1.60E+12,LWPCtufb:,2211192.23,1943207.19,nofb,1,323
bisbas-19,2,1.60E+12,1.60E+12,LWPCtufb:,2211192.245,1943207.19,nofb,1,323
bisbas-20,3,1.60E+12,1.60E+12,LWPCtufb:,2211192.26,1943207.19,nofb,1,323
bisbas-21,1,1.60E+12,1.60E+12,LWPCtufb:,2211192.27,1943207.19,nofb,1,323
bisbas-22,1,1.60E+12,1.60E+12,LWPCtufb:,2211192.28,1943207.19,nofb,1,323
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,2211192.3,1943207.19,nofb,1,323
bisbas-24,2,1.60E+12,1.60E+12,LWPCtufb:,2211192.315,1943207.19,nofb,1,323
bisbas-1,2,1.60E+12,1.60E+12,LWPCtufb:,2527330.53,2312575.245,nofb,1,324
bisbas-2,2,1.60E+12,1.60E+12,LWPCtufb:,2527330.83,2312575.245,nofb,1,324
bisbas-3,1,1.60E+12,1.60E+12,LWPCtufb:,2527330.855,2312575.245,nofb,1,324
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,2527330.87,2312575.245,nofb,1,324
bisbas-5,1,1.60E+12,1.60E+12,LWPCtufb:,2527330.91,2312575.245,nofb,1,324
bisbas-6,1,1.60E+12,1.60E+12,LWPCtufb:,2527330.925,2312575.245,nofb,1,324
bisbas-7,2,1.60E+12,1.60E+12,LWPCtufb:,2527330.945,2312575.245,nofb,1,324
bisbas-8,3,1.60E+12,1.60E+12,LWPCtufb:,2527330.97,2312575.245,nofb,1,324
bisbas-9,3,1.60E+12,1.60E+12,LWPCtufb:,2527330.99,2312575.245,nofb,1,324
bisbas-10,2,1.60E+12,1.60E+12,LWPCtufb:,2527331.01,2312575.245,nofb,1,324
bisbas-11,2,1.60E+12,1.60E+12,LWPCtufb:,2527331.025,2312575.245,nofb,1,324
bisbas-12,1,1.60E+12,1.60E+12,LWPCtufb:,2527331.045,2312575.245,nofb,1,324
bisbas-13,3,1.60E+12,1.60E+12,LWPCtufb:,2527331.07,2312575.245,nofb,1,324
bisbas-14,2,1.60E+12,1.60E+12,LWPCtufb:,2527331.095,2312575.245,nofb,1,324
bisbas-15,2,1.60E+12,1.60E+12,LWPCtufb:,2527331.115,2312575.245,nofb,1,324
bisbas-16,3,1.60E+12,1.60E+12,LWPCtufb:,2527331.145,2312575.245,nofb,1,324
bisbas-17,3,1.60E+12,1.60E+12,LWPCtufb:,2527331.17,2312575.245,nofb,1,324
bisbas-18,2,1.60E+12,1.60E+12,LWPCtufb:,2527331.195,2312575.245,nofb,1,324
bisbas-19,1,1.60E+12,1.60E+12,LWPCtufb:,2527331.225,2312575.245,nofb,1,324
bisbas-20,2,1.60E+12,1.60E+12,LWPCtufb:,2527331.25,2312575.245,nofb,1,324
bisbas-21,3,1.60E+12,1.60E+12,LWPCtufb:,2527331.28,2312575.245,nofb,1,324
bisbas-22,3,1.60E+12,1.60E+12,LWPCtufb:,2527331.315,2312575.245,nofb,1,324
bisbas-23,2,1.60E+12,1.60E+12,LWPCtufb:,2527331.34,2312575.245,nofb,1,324
bisbas-24,1,1.60E+12,1.60E+12,LWPCtufb:,2527331.375,2312575.245,nofb,1,324
bisbas-1,2,1.60E+12,1.60E+12,LWPCtufb:,3113775.755,2821779.735,nofb,1,325
bisbas-2,3,1.60E+12,1.60E+12,LWPCtufb:,3113776.1,2821779.735,nofb,1,325
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,3113776.13,2821779.735,nofb,1,325
bisbas-4,3,1.60E+12,1.60E+12,LWPCtufb:,3113776.16,2821779.735,nofb,1,325
bisbas-5,3,1.60E+12,1.60E+12,LWPCtufb:,3113776.215,2821779.735,nofb,1,325
bisbas-6,2,1.60E+12,1.60E+12,LWPCtufb:,3113776.24,2821779.735,nofb,1,325
bisbas-7,3,1.60E+12,1.60E+12,LWPCtufb:,3113776.265,2821779.735,nofb,1,325
bisbas-8,2,1.60E+12,1.60E+12,LWPCtufb:,3113776.295,2821779.735,nofb,1,325
bisbas-9,2,1.60E+12,1.60E+12,LWPCtufb:,3113776.325,2821779.735,nofb,1,325
bisbas-10,3,1.60E+12,1.60E+12,LWPCtufb:,3113776.35,2821779.735,nofb,1,325
bisbas-11,2,1.60E+12,1.60E+12,LWPCtufb:,3113776.385,2821779.735,nofb,1,325
bisbas-12,3,1.60E+12,1.60E+12,LWPCtufb:,3113776.415,2821779.735,nofb,1,325
bisbas-13,2,1.60E+12,1.60E+12,LWPCtufb:,3113776.445,2821779.735,nofb,1,325
bisbas-14,3,1.60E+12,1.60E+12,LWPCtufb:,3113776.48,2821779.735,nofb,1,325
bisbas-15,2,1.60E+12,1.60E+12,LWPCtufb:,3113776.515,2821779.735,nofb,1,325
bisbas-16,3,1.60E+12,1.60E+12,LWPCtufb:,3113776.55,2821779.735,nofb,1,325
bisbas-17,2,1.60E+12,1.60E+12,LWPCtufb:,3113776.6,2821779.735,nofb,1,325
bisbas-18,3,1.60E+12,1.60E+12,LWPCtufb:,3113776.64,2821779.735,nofb,1,325
bisbas-19,2,1.60E+12,1.60E+12,LWPCtufb:,3113776.685,2821779.735,nofb,1,325
bisbas-20,3,1.60E+12,1.60E+12,LWPCtufb:,3113776.73,2821779.735,nofb,1,325
bisbas-21,2,1.60E+12,1.60E+12,LWPCtufb:,3113776.77,2821779.735,nofb,1,325
bisbas-22,3,1.60E+12,1.60E+12,LWPCtufb:,3113776.815,2821779.735,nofb,1,325
bisbas-23,2,1.60E+12,1.60E+12,LWPCtufb:,3113776.86,2821779.735,nofb,1,325
bisbas-24,3,1.60E+12,1.60E+12,LWPCtufb:,3113776.905,2821779.735,nofb,1,325
bisbas-1,3,1.60E+12,1.60E+12,LWPCtufb:,3209042.365,2909473.665,nofb,1,326
bisbas-2,2,1.60E+12,1.60E+12,LWPCtufb:,3209042.665,2909473.665,nofb,1,326
bisbas-3,3,1.60E+12,1.60E+12,LWPCtufb:,3209042.69,2909473.665,nofb,1,326
bisbas-4,2,1.60E+12,1.60E+12,LWPCtufb:,3209042.715,2909473.665,nofb,1,326
bisbas-5,3,1.60E+12,1.60E+12,LWPCtufb:,3209042.76,2909473.665,nofb,1,326
bisbas-6,2,1.60E+12,1.60E+12,LWPCtufb:,3209042.785,2909473.665,nofb,1,326
bisbas-7,3,1.60E+12,1.60E+12,LWPCtufb:,3209042.8,2909473.665,nofb,1,326
bisbas-8,2,1.60E+12,1.60E+12,LWPCtufb:,3209042.82,2909473.665,nofb,1,326
bisbas-9,3,1.60E+12,1.60E+12,LWPCtufb:,3209042.84,2909473.665,nofb,1,326
bisbas-10,3,1.60E+12,1.60E+12,LWPCtufb:,3209042.855,2909473.665,nofb,1,326
bisbas-11,2,1.60E+12,1.60E+12,LWPCtufb:,3209042.875,2909473.665,nofb,1,326
bisbas-12,3,1.60E+12,1.60E+12,LWPCtufb:,3209042.9,2909473.665,nofb,1,326
bisbas-13,4,1.60E+12,1.60E+12,LWPCtufb:,3209042.925,2909473.665,nofb,1,326
bisbas-14,3,1.60E+12,1.60E+12,LWPCtufb:,3209042.945,2909473.665,nofb,1,326
bisbas-15,2,1.60E+12,1.60E+12,LWPCtufb:,3209042.97,2909473.665,nofb,1,326
bisbas-16,3,1.60E+12,1.60E+12,LWPCtufb:,3209042.99,2909473.665,nofb,1,326
bisbas-17,2,1.60E+12,1.60E+12,LWPCtufb:,3209043.015,2909473.665,nofb,1,326
bisbas-18,3,1.60E+12,1.60E+12,LWPCtufb:,3209043.045,2909473.665,nofb,1,326
bisbas-19,2,1.60E+12,1.60E+12,LWPCtufb:,3209043.075,2909473.665,nofb,1,326
bisbas-20,3,1.60E+12,1.60E+12,LWPCtufb:,3209043.095,2909473.665,nofb,1,326
bisbas-21,2,1.60E+12,1.60E+12,LWPCtufb:,3209043.125,2909473.665,nofb,1,326
bisbas-22,3,1.60E+12,1.60E+12,LWPCtufb:,3209043.155,2909473.665,nofb,1,326
bisbas-23,2,1.60E+12,1.60E+12,LWPCtufb:,3209043.19,2909473.665,nofb,1,326
bisbas-24,3,1.60E+12,1.60E+12,LWPCtufb:,3209043.225,2909473.665,nofb,1,326
bisbas-1,1,1.60E+12,1.60E+12,LWPCtufb:,3012414.285,2790405.815,nofb,1,327
bisbas-2,4,1.60E+12,1.60E+12,LWPCtufb:,3012414.765,2790405.815,nofb,1,327
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,3012414.825,2790405.815,nofb,1,327
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,3012414.86,2790405.815,nofb,1,327
bisbas-5,1,1.60E+12,1.60E+12,LWPCtufb:,3012414.895,2790405.815,nofb,1,327
bisbas-6,2,1.60E+12,1.60E+12,LWPCtufb:,3012414.93,2790405.815,nofb,1,327
bisbas-7,2,1.60E+12,1.60E+12,LWPCtufb:,3012414.97,2790405.815,nofb,1,327
bisbas-8,1,1.60E+12,1.60E+12,LWPCtufb:,3012415.015,2790405.815,nofb,1,327
bisbas-9,2,1.60E+12,1.60E+12,LWPCtufb:,3012415.055,2790405.815,nofb,1,327
bisbas-10,2,1.60E+12,1.60E+12,LWPCtufb:,3012415.095,2790405.815,nofb,1,327
bisbas-11,1,1.60E+12,1.60E+12,LWPCtufb:,3012415.135,2790405.815,nofb,1,327
bisbas-12,2,1.60E+12,1.60E+12,LWPCtufb:,3012415.18,2790405.815,nofb,1,327
bisbas-13,2,1.60E+12,1.60E+12,LWPCtufb:,3012415.225,2790405.815,nofb,1,327
bisbas-14,2,1.60E+12,1.60E+12,LWPCtufb:,3012415.275,2790405.815,nofb,1,327
bisbas-15,3,1.60E+12,1.60E+12,LWPCtufb:,3012415.325,2790405.815,nofb,1,327
bisbas-16,1,1.60E+12,1.60E+12,LWPCtufb:,3012415.375,2790405.815,nofb,1,327
bisbas-17,1,1.60E+12,1.60E+12,LWPCtufb:,3012415.43,2790405.815,nofb,1,327
bisbas-18,1,1.60E+12,1.60E+12,LWPCtufb:,3012415.485,2790405.815,nofb,1,327
bisbas-19,1,1.60E+12,1.60E+12,LWPCtufb:,3012415.54,2790405.815,nofb,1,327
bisbas-20,1,1.60E+12,1.60E+12,LWPCtufb:,3012415.6,2790405.815,nofb,1,327
bisbas-21,2,1.60E+12,1.60E+12,LWPCtufb:,3012415.695,2790405.815,nofb,1,327
bisbas-22,4,1.60E+12,1.60E+12,LWPCtufb:,3012415.76,2790405.815,nofb,1,327
bisbas-23,1,1.60E+12,1.60E+12,LWPCtufb:,3012415.82,2790405.815,nofb,1,327
bisbas-24,1,1.60E+12,1.60E+12,LWPCtufb:,3012415.89,2790405.815,nofb,1,327
bisbas-1,1,1.60E+12,1.60E+12,LWPCtufb:,2098582.685,1869730.135,nofb,1,328
bisbas-2,4,1.60E+12,1.60E+12,LWPCtufb:,2098582.795,1869730.135,nofb,1,328
bisbas-3,2,1.60E+12,1.60E+12,LWPCtufb:,2098582.8,1869730.135,nofb,1,328
bisbas-4,1,1.60E+12,1.60E+12,LWPCtufb:,2098582.805,1869730.135,nofb,1,328
bisbas-5,1,1.60E+12,1.60E+12,LWPCtufb:,2098582.82,1869730.135,nofb,1,328
